"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1966678425491399055","Sun Sep 14 15:10:18 +0000 2025","0","@ardisatriawan Ayo jangan goblok goblok Fokus dukung pemerintah dulu berantas korupsi Opini opini ini dibikir untuk propaganda rakyat Fokus penjarain mafia mafia Triliyunan itu Biar SDA kita berguna untuk rakyat BUMN bangsat itu biar takut dan ngasih poin plus untuk negara bukan hanya rugi","1967244522775306552","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1967244522775306552","1308107062123978758",
"1966798928436928885","Sun Sep 14 15:10:15 +0000 2025","0","@prabowo https://t.co/jezj7ar3Yq Kau sellidiki partai politik DPR yang korupsi termasuk partai Gerinda partai korupsi terburuk di pemerintahan mu","1967244510276256049","","prabowo","in","","0","0","0","https://x.com/undefined/status/1967244510276256049","1310256268456505345",
"1967055939296751926","Sun Sep 14 15:09:48 +0000 2025","0","@lapen_melon @berlianidris @MrOngDedy Bukannya surya dharma itu korupsi pengadaan alquran??","1967244395759206445","","lapen_melon","in","","0","0","0","https://x.com/undefined/status/1967244395759206445","441480230",
"1967243871483838636","Sun Sep 14 15:07:43 +0000 2025","0","Kasus Korupsi Sebagai Habitus #korupsi #radhartribaskoro #perspektif https://t.co/nVuHRKUQro https://t.co/6jbQESKcyy","1967243871483838636","https://pbs.twimg.com/media/G00N1hjbgAAldzH.png","","in","","0","0","0","https://x.com/undefined/status/1967243871483838636","1899398008418217984",
"1967219784036335937","Sun Sep 14 15:05:36 +0000 2025","0","@Peekaboo124117 @hrdbacot Ya kalau PERTAMINA nya bagus sih gw setuju aja. Lah ini kualitas jelek banyak di korupsi pula","1967243340061323736","","Peekaboo124117","in","","0","0","0","https://x.com/undefined/status/1967243340061323736","1156963421658574848",
"1967191464787743224","Sun Sep 14 15:01:35 +0000 2025","0","@alipilman @TfJakarta Lah disitukan emamg jalan raya &amp; pedestrian bukan untuk lahan jualan dan parkir. Bila terjadi beresiko dikuasai ormas &amp; pungli. Emang polisi @DivHumas_Polri &amp; KAI @CommuterLine berani menertibkan? Pungli merupakan tindakan korupsi yang dapat dijerat dengan UU No. 20/2001.","1967242327371726850","","alipilman","in","","0","0","0","https://x.com/undefined/status/1967242327371726850","1827192472604438532",
"1967176246271619228","Sun Sep 14 14:59:35 +0000 2025","0","@iferrornotnil @salam4jari yakan yg korupsi dsnaa g cuma satuu lgian juga orang kaya gtu mh selalu ngerasa kurang gkn pernah ngerasa tercukupi","1967241823891620351","","iferrornotnil","in","","0","0","0","https://x.com/undefined/status/1967241823891620351","1700475721905553408",
"1928690529585254851","Sun Sep 14 14:56:47 +0000 2025","0","@yunita9051p @PutriKayan16645 Maksudnya pernah korupsi gitu. Terus ruginya negara apa dengan adanya FPI. ooh negara gak bisa leluasa kalau ada FPI. FPI selalu mengkritik pemerintah yg TDK becus urus negara. Ya itu wajar. Bodoh","1967241120649498965","","yunita9051p","in","","0","0","0","https://x.com/undefined/status/1967241120649498965","1521902119380742144",
"1967241115419173180","Sun Sep 14 14:56:46 +0000 2025","0","Meanwhile pertamina di korupsi","1967241115419173180","","","in","","0","0","0","https://x.com/undefined/status/1967241115419173180","1478979781",
"1966862816025182417","Sun Sep 14 14:55:26 +0000 2025","0","@PakarINTELek sangat KKN sekali. korupsi kolusi nepotisme","1967240783041593625","","PakarINTELek","in","","0","0","0","https://x.com/undefined/status/1967240783041593625","1735316960945262592",
"1966744231575515467","Sun Sep 14 14:54:53 +0000 2025","0","@regar_op0sisi Setuju ini korupsi besar banget.kpk/penegak hukum mesti proaktif cek","1967240643241213993","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967240643241213993","890525768656142337",
"1967240596537663854","Sun Sep 14 14:54:42 +0000 2025","0","Korupsi adalah kita.","1967240596537663854","","","in","","0","0","0","https://x.com/undefined/status/1967240596537663854","54493591",
"1967240419747790951","Sun Sep 14 14:54:00 +0000 2025","0","Setan aja kalah inimah ngeliat kelalukan korupsi kalian ","1967240419747790951","","","in","","0","0","0","https://x.com/undefined/status/1967240419747790951","1248746821670678528",
"1966744231575515467","Sun Sep 14 14:53:36 +0000 2025","0","@regar_op0sisi kaya tai kambing korupsi parah","1967240319466180893","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967240319466180893","1747393851839684608",
"1967240105036583312","Sun Sep 14 14:52:45 +0000 2025","0","Random aja tbtb kepikiran kenapa KPK kalo berhasil kuak korupsi dpt bonus yang ketauan korupsi di hukum mati? #zonauang #random","1967240105036583312","","","in","","0","0","0","https://x.com/undefined/status/1967240105036583312","305401047",
"1967039431774531861","Sun Sep 14 14:52:29 +0000 2025","0","@adunno09 @artiswtic Bang kaya nya lu belum lihat berita kakak nya HT kena OTT deh kurang kaya apa coba keluarga HT masih aja korupsi tuh","1967240040549130567","","adunno09","in","","0","0","0","https://x.com/undefined/status/1967240040549130567","1331017761951154178",
"1966743647015366910","Sun Sep 14 14:52:20 +0000 2025","0","@ARSIPAJA Halah gaya doang usat usut begitu dispill ada orang-orang kesayangan ketua partai atau pejabat tinggi atau ada hubungan sama orang terkaya di Indo langsung pada kicep. Contoh nyata kasus korupsi BTS Kominfo sebelum si budi ini ngejabat mana tuh kasus nya malah ilang","1967240002460688732","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1967240002460688732","1925338718564753412",
"1967239998358634914","Sun Sep 14 14:52:19 +0000 2025","3","ini serius pak Tolong Saya mau di bunuh saya pertaruhkan nyaaa saya kenapa yang mau melaporkan Korupsi Rp 700 Triliyun yang jauh jauh datang dari Sumatera malah dibiarkan dan seolah di acuhkan saja Ada apa dengan kejaksaan Agung... https://t.co/fIKMUPeU0m","1967239998358634914","https://pbs.twimg.com/ext_tw_video_thumb/1967239925042126848/pu/img/O_lz-l3-INhimeNy.jpg","","in","","0","0","1","https://x.com/undefined/status/1967239998358634914","721590341669748736",
"1967239964896497789","Sun Sep 14 14:52:11 +0000 2025","0","Perdana Menteri baru Nepal Sushila Karki yang dipilih oleh Gen Z melalui Discord berjanji mengakhiri korupsi dan memperbaiki ekonomi. Dalam pernyataan publik perdananya https://t.co/oSOvRfNvP7","1967239964896497789","https://pbs.twimg.com/media/G00KUYLasAEEms9.jpg","","in","","0","1","0","https://x.com/undefined/status/1967239964896497789","1693512935103221760",
"1967161696423993682","Sun Sep 14 14:50:58 +0000 2025","0","@WAHYU_UNIFORM korupsi gak mungkin hilang selama koruptor gak dipotong jarinya. koruptor di penjara bisa hilang dari kamar-nya yg be-ac dan ada mini bar nya mau rampas asset paling cuma dirampas ampasnya itupun kalau yg ngitung asset gak korup asset sebenarnya udah aman di luar negri.","1967239657894379959","","WAHYU_UNIFORM","in","","0","0","0","https://x.com/undefined/status/1967239657894379959","1922849377225408513",
"1967045728796373207","Sun Sep 14 14:50:58 +0000 2025","0","@Urrangawak Ga ada niat nyuri tapi ngambil kan goblok sama aja korupsi","1967239655549784515","","Urrangawak","in","","0","0","0","https://x.com/undefined/status/1967239655549784515","2897687730",
"1966398554517524900","Sun Sep 14 14:50:46 +0000 2025","0","@kumparan yaAllah kapan yo iso menikmati hasil duwek korupsi ngene","1967239606010822726","","kumparan","in","","0","0","0","https://x.com/undefined/status/1967239606010822726","303738902",
"1966744231575515467","Sun Sep 14 14:49:14 +0000 2025","0","@regar_op0sisi Ada korupsi di MBG pak @prabowo jelas ini ini buktinya","1967239221225345326","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967239221225345326","1682192322287796224",
"1966318673012076738","Sun Sep 14 14:48:49 +0000 2025","0","@randomable_ Apa harus melapor orang korupsi biar dibunuh ya? Capek banget sama hidup paling ngga aku dah berjasa meungkap kasus korupsi","1967239118133616980","","randomable_","in","","0","0","0","https://x.com/undefined/status/1967239118133616980","1922218898222653440",
"1967239054384308721","Sun Sep 14 14:48:34 +0000 2025","0","Eks Walikota Bandung Yana Mulyana Bebas Bersyarat Usai Kasus Korupsi Smart City https://t.co/9KUlcT1YPQ","1967239054384308721","","","in","","0","0","0","https://x.com/undefined/status/1967239054384308721","916381379230703616",
"1966744231575515467","Sun Sep 14 14:48:01 +0000 2025","0","@regar_op0sisi Program yg belom siap dijalankan di Indonesia ya ini MBG . Udah tau tingkat korupsi masih tinggi malah bikin program yg kek gini. Mending naikin dulu penghasilan negara trus perketat hukum soal Korupsi baru bikin program ginian","1967238913208234461","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967238913208234461","1548504514491060224",
"1967121703563391384","Sun Sep 14 14:46:51 +0000 2025","0","@kegblgnunfaedh Nah ini. Keliatan banget takut hukuman mati soalnya kalo dicari bukti korupsi nya banyak dan jelas. Jadiin aja pak Alimin itu jadiin hakim tipikor. Biar habis korupsi di Indonesia.","1967238621213392916","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1967238621213392916","1682192322287796224",
"1967238344225743095","Sun Sep 14 14:45:45 +0000 2025","0","Adili Yahya staquf abangnya eks Menag Yaqut tsk Korupsi dana quota haji! PBNU rusak namanya umat islam berbasis NU serta keluarga besar terkena dampak keburukan mrk! Sbg ormas besar islam kami umat islam indonesia menolak kepemimpinan mereka! Memalukan dan sangat merusak NU!","1967238344225743095","","","in","","0","0","0","https://x.com/undefined/status/1967238344225743095","1638596282012028930",
"1967238284872167642","Sun Sep 14 14:45:31 +0000 2025","1","mending putar video pembantaian di papua kerusuhan agustus kemarin kumpulan orang-orang yang korupsi lebih nasionalis.","1967238284872167642","","","in","","0","0","0","https://x.com/undefined/status/1967238284872167642","1963524247269302272",
"1966795976238395524","Sun Sep 14 14:42:35 +0000 2025","0","@virdianaurellio Bikin komen soal korupsi hary tanoe dong","1967237547370963257","","virdianaurellio","in","","0","0","0","https://x.com/undefined/status/1967237547370963257","1260529774293741568",
"1967151350904762512","Sun Sep 14 14:42:24 +0000 2025","0","@kafiradikalis Waduh ...kacau padahal kita jadi donor ikhlas kemarin .. sekarang ogah ah...lha wong kantong darah aja di korupsi....","1967237503322317289","","kafiradikalis","in","","0","0","0","https://x.com/undefined/status/1967237503322317289","1747951924417290240",
"1967237060680630673","Sun Sep 14 14:42:08 +0000 2025","0","@ArslanWawan Ini akun Instagram cabinetcouture_idn yang menyoroti gaya hidup mewah pejabat Indonesia seperti tas jam dan perhiasan mahal dengan harga dalam Rp. Disebut versi Indonesia dari akun serupa yang menginspirasi protes di Nepal. Di Nepal ekspos korupsi serupa memicu demo besar ","1967237434456072646","","ArslanWawan","in","","0","0","0","https://x.com/undefined/status/1967237434456072646","1720665183188922368",
"1967237192830640482","Sun Sep 14 14:41:10 +0000 2025","0","Kader dewan pdip bergegas kalian korupsi biar kalian nanti cepat kaya. https://t.co/QDKpokwQ7B","1967237192830640482","https://pbs.twimg.com/media/G00HzS7bAAAcOC6.jpg","","in","","0","0","0","https://x.com/undefined/status/1967237192830640482","1436168583881453592",
"1966729710001418445","Sun Sep 14 14:41:10 +0000 2025","0","@Boediantar4 Kenapa yang korupsi trilyunan cungkok semua ya? Tapi yang di framing yang jahat itu Keturunan yaman ","1967237189311549446","","Boediantar4","in","","0","0","0","https://x.com/undefined/status/1967237189311549446","1260529774293741568",
"1967195929943105954","Sun Sep 14 14:39:52 +0000 2025","0","@about_ftp berarti kata pak mahfud md bener donk yg suami korupsi karena tuntutan istri?","1967236865901387818","","about_ftp","in","","0","0","0","https://x.com/undefined/status/1967236865901387818","1075941328989515777",
"1967236629954957438","Sun Sep 14 14:38:56 +0000 2025","0","Kalo ada gubernur masih korupsi berarti rakusnya melebihi hewan babi https://t.co/zJDbqJzpgb","1967236629954957438","https://pbs.twimg.com/media/G00HRqkbgAAF1aa.jpg","","in","","0","1","0","https://x.com/undefined/status/1967236629954957438","713391896",
"1967200633137869178","Sun Sep 14 14:38:40 +0000 2025","0","@kompascom Gaji boleh kecil tapi korupsi nya milyaran","1967236560342176238","","kompascom","in","","0","0","0","https://x.com/undefined/status/1967236560342176238","1190647703480360962",
"1967222275910050270","Sun Sep 14 14:38:21 +0000 2025","0","@hrdbacot Rakyat bakal balik ke pertamina asalkan penanganan nya bener lah ini udah banyak masalah korupsi pengoplosan terus mau monopoli bahan bakar? Rakyat milih ke swasta karena servicenya betul bukan intropeksi diri malah gembosi swasta koplok","1967236483087257709","","hrdbacot","in","","0","0","0","https://x.com/undefined/status/1967236483087257709","413044545",
"1967236462044488134","Sun Sep 14 14:38:16 +0000 2025","0","kalo meja kursi peralatan sekolah yg lain2 susah kak soalnya printilan gitu. klo tv kan gampang ya. beli 1 bs lgsg deh ambil bagian korupsi berapa xixixi emg yakin itu TV yg dibeliin beneran 26 jt harganya? palingan harga mark up. selisihnya? ya jelas masuk kantong ","1967236462044488134","","","in","","0","0","0","https://x.com/undefined/status/1967236462044488134","1444290803329683459",
"1967128600513310951","Sun Sep 14 14:37:22 +0000 2025","1","@iBetawijuga @kumparan Saya tahu Diella dari berita terkini: AI yang ditunjuk sebagai menteri virtual di Albania untuk kelola pengadaan publik anti-korupsi. Kepercayaannya bergantung pada desain algoritma dan pengawasan manusia bisa impartial tapi rentan bias data atau kesalahan. Bisa diintervensi","1967236232959893567","","iBetawijuga","in","","0","0","0","https://x.com/undefined/status/1967236232959893567","1720665183188922368",
"1967231897312063730","Sun Sep 14 14:20:08 +0000 2025","0","Korupsi milyaran ditahan cuma 1 stgh tahun bahkan hasil korupsiannya masih terlantar Do you think it is enough? ‍‍‍","1967231897312063730","","","in","","0","0","0","https://x.com/undefined/status/1967231897312063730","905306677636763648",
"1967158028526116923","Sun Sep 14 14:17:55 +0000 2025","0","@NenkMonica Hajar terus sampai sudut ring jgn mau disogok MBG sumber korupsi","1967231340652421450","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1967231340652421450","1117642714307108865",
"1966672293909725580","Sun Sep 14 14:16:34 +0000 2025","0","@bachrum_achmadi @KPK_RI Artinya Adik yang korupsi kakaknya yang menampung hasil korupsinya. https://t.co/H7VaewDH0V","1967230998263042408","https://pbs.twimg.com/media/G00CKYOa4AARJh7.jpg","bachrum_achmadi","in","","0","0","0","https://x.com/undefined/status/1967230998263042408","1144839679893635072",
"1967046547675525147","Sun Sep 14 14:16:19 +0000 2025","0","@bachrum_achmadi dr indonesia merdeka sampe saat ini uang sitaan korupsi ghoib keberadaanny ngk pernah dipublikasikan ke publik","1967230938691305690","","bachrum_achmadi","in","","0","0","0","https://x.com/undefined/status/1967230938691305690","1690875502540861440",
"1967214519664652435","Sun Sep 14 14:15:15 +0000 2025","1","@PRFMnews Keun we atuh ari bebas mah da lain maling hayam ieuh eta ge salahna ngan korupsi hungkul coba mun maling hayam mah geus beak ku warga digebukan mun koruptor mah bisa keneh jd tokoh masyarakat diulem kaditu kadieu weuh carita koruptor sangsara","1967230668775297316","","PRFMnews","in","","0","0","0","https://x.com/undefined/status/1967230668775297316","732433844171759616",
"1967082018803773794","Sun Sep 14 14:14:51 +0000 2025","0","@sabronaiditnusa @Kanseulir Pasti banyak pemasukan lah....wong dosa ditebus pakai duit....pantesan banyak yg korupsi wong dosa bisa ditebus pakai duit. https://t.co/jm5HjXpg7B","1967230568229441662","https://pbs.twimg.com/media/G00Bxs4bUAA4Dzx.jpg","sabronaiditnusa","in","","0","0","0","https://x.com/undefined/status/1967230568229441662","1900839570490748930",
"1966888040967901510","Sun Sep 14 14:14:36 +0000 2025","0","@soogyuuulaliiii habis tu bahas korupsi negara sama pengen lunasin utang negara","1967230504803152134","","soogyuuulaliiii","in","","0","1","0","https://x.com/undefined/status/1967230504803152134","1539200040270729216",
"1967230238691348878","Sun Sep 14 14:13:32 +0000 2025","0","Kasus dugaan korupsi kuota haji kembali mencuri perhatian publik dan menimbulkan keresahan di kalangan Nahdlatul Ulama (NU). https://t.co/4gbcTHI0cV","1967230238691348878","https://pbs.twimg.com/media/G00Bd-BaMAEbxwj.jpg","","in","","0","0","0","https://x.com/undefined/status/1967230238691348878","1726143628836499456",
"1967220221481201786","Sun Sep 14 14:13:08 +0000 2025","2","@GerryS kabarnya kasus korupsi tukang jualan tahu di ungkap di tel apip","1967230136992067929","","GerryS","in","","0","0","0","https://x.com/undefined/status/1967230136992067929","1132046094047895552",
"1967229871295504487","Sun Sep 14 14:12:05 +0000 2025","0","Uda canggih bebas korupsi proyek abal2 lagi...","1967229871295504487","","","in","","0","0","0","https://x.com/undefined/status/1967229871295504487","117323435",
"1967229630785650857","Sun Sep 14 14:11:07 +0000 2025","1","amazed sumpah sama indo ini setiap tahun siapapun yg jadi presiden menteri nya dan badan gede ini as always ada aja yg korupsi mana gede bgt nominalnya. negara sebelah ini apa juga gini singapura thailand malaysia dll???","1967229630785650857","","","in","","0","0","0","https://x.com/undefined/status/1967229630785650857","1572378668",
"1966760403280535713","Sun Sep 14 14:09:18 +0000 2025","0","@randomable_ Sangat setuju dihukum mati termasuk anggota DPR yg korupsi ngageni proyek nakut nakuti pejabat perusahaan ngageni turunnya anggaran jual beli pasal UU.","1967229171308097768","","randomable_","in","","0","0","0","https://x.com/undefined/status/1967229171308097768","3187198063",
"1967045728796373207","Sun Sep 14 14:08:49 +0000 2025","0","@Urrangawak Indonesia.....semua pejabat korupsi semua hadehhhhhh....","1967229049153130726","","Urrangawak","in","","0","0","0","https://x.com/undefined/status/1967229049153130726","1819346756012064768",
"1965980741029999076","Sun Sep 14 14:08:24 +0000 2025","0","@NgkongRoses Repormasi.... Frpormaasi... Halah bacot tok slama masih ada kang parkir depan domar &amp; alpamar = korupsi tetep ada awet","1967228945075703885","","NgkongRoses","in","","0","0","0","https://x.com/undefined/status/1967228945075703885","904364163668910084",
"1967228793875255396","Sun Sep 14 14:07:48 +0000 2025","14","Gus Yaqut Terima Aliran Dana Korupsi Haji Rp 1 Triliun Lewat Perantara? https://t.co/eRzdB1HF7W","1967228793875255396","","","in","","0","0","2","https://x.com/undefined/status/1967228793875255396","887743587579944960",
"1967228253757968387","Sun Sep 14 14:05:39 +0000 2025","0","Haloooooo #sanakcikmansi segalooo!!! Kita sebagai masyarakat dapat berperan serta dalam pemberantasan korupsi dengan tidak memberikan Gratifikasi Ilegal. Jangan beri jangan terima Gratifikasi Ilegal !!! https://t.co/RdnxdKsxJI","1967228253757968387","https://pbs.twimg.com/amplify_video_thumb/1967228185495670784/img/inyVgD5dgPslB9iH.jpg","","in","","0","0","0","https://x.com/undefined/status/1967228253757968387","1025914560354480128",
"1967228204923658324","Sun Sep 14 14:05:28 +0000 2025","0","Korupsi Indonesia di Nepalkan apa Nepal di Indonesiakan ?","1967228204923658324","","","in","","0","0","0","https://x.com/undefined/status/1967228204923658324","1118743592598532098",
"1967228168575865218","Sun Sep 14 14:05:19 +0000 2025","0","Haloooooo #sanakcikmansi segalooo!!! Kita sebagai masyarakat dapat berperan serta dalam pemberantasan korupsi dengan tidak memberikan Gratifikasi Ilegal. Jangan beri jangan terima Gratifikasi Ilegal !!! https://t.co/iuPrhI6lsT","1967228168575865218","https://pbs.twimg.com/amplify_video_thumb/1967228100670115840/img/5kY6oUqYJQNDBJ0E.jpg","","in","","0","0","0","https://x.com/undefined/status/1967228168575865218","1025914560354480128",
"1966711462270738436","Sun Sep 14 14:03:48 +0000 2025","0","@txtdrimedia yg pegang proyek kan sodara2 anjing2 dewan mana mau polisi bertindak !! MBG itu ladang korupsi luar biasa besar di era si gemoy","1967227787821134024","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1967227787821134024","2519082643",
"1967227741499261396","Sun Sep 14 14:03:37 +0000 2025","0","Klo dipikir2.. MBG sm Koprasi itu kan lbh nargetin kalangan bawah banget bkn? On paper itu dua program klo terlaksana dgn baik dan gk pake ada yg korupsi bgs2 aja sih. Tp mslhnya program buat bantu kalangan menengah mana? kyk gk ada yg peduli gt dipemerintah..","1967227741499261396","","","in","","0","1","0","https://x.com/undefined/status/1967227741499261396","1301151854659657734",
"1967227736004677881","Sun Sep 14 14:03:36 +0000 2025","0","Harusnya pencapaian pemerintah dimasukin: ribuan siswa keracunan MBG koperasi merah putih yang tutup kasus korupsi yang makin banyak.","1967227736004677881","","","in","","0","0","0","https://x.com/undefined/status/1967227736004677881","1215123154013544450",
"1967227584082759724","Sun Sep 14 14:03:00 +0000 2025","1","Gila bener .. Hayu korupsi jgn tangung2 penjara bentar doang","1967227584082759724","","","in","","0","0","0","https://x.com/undefined/status/1967227584082759724","4143452053",
"1967208330285514882","Sun Sep 14 14:02:35 +0000 2025","0","@5yrupy Emang vendornya pada bermasalah Mo. Parah banget orangnya ada yg pada korupsi juga.","1967227480739393817","","5yrupy","in","","0","0","0","https://x.com/undefined/status/1967227480739393817","2327523338",
"1966649153607659564","Sun Sep 14 14:02:23 +0000 2025","0","@MariaAlkaff_ Maaf saya termasuk yg tdk pernah tertipu oleh pencitraan masifnya yg sudah sejak awal menunjukkan gelagat buruk apalagi dgn pemilu yg nampak tidak bersih shg partai pemegang juara bertahan kader terbanyak korupsi kemudian menguasai parlemen","1967227429992452151","","MariaAlkaff_","in","","0","0","0","https://x.com/undefined/status/1967227429992452151","1603590210431746048",
"1967149850736427040","Sun Sep 14 14:02:06 +0000 2025","0","@bondxcious @kitcattoss lama bgt korupsi tuh pasti","1967227360958390579","","bondxcious","in","","0","1","0","https://x.com/undefined/status/1967227360958390579","1683316792612225024",
"1967181739610234901","Sun Sep 14 14:02:02 +0000 2025","0","@unmagnetism Korupsi","1967227343572979849","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1967227343572979849","1163825960963018754",
"1966909350439776368","Sun Sep 14 13:59:26 +0000 2025","0","@TaufikDamas Contohnya dana aliran korupsi haji diduga masuk ke NU?","1967226689429348447","","TaufikDamas","in","","0","0","0","https://x.com/undefined/status/1967226689429348447","1826168680050470914",
"1967083663520395750","Sun Sep 14 13:58:27 +0000 2025","0","@PartaiSocmed semua lini terkena korupsi sungguh negri yang malang belum ke desa desa semua proyek ada fii dari kontarktor maupun penyedia barang/toko ataupun pengusaha bahan matrial dari ratusan juta anggaran pasti ada yg meleber ke kades perangkat BPD bahkan sampai ke LSM","1967226440564551979","","PartaiSocmed","in","","0","0","0","https://x.com/undefined/status/1967226440564551979","1837885238472855552",
"1967226126205673733","Sun Sep 14 13:57:12 +0000 2025","0","Maksudku tuh kok bisaa uang haji di korupsi.. ","1967226126205673733","","","in","","0","0","0","https://x.com/undefined/status/1967226126205673733","1139364214995165189",
"1967106296316072190","Sun Sep 14 13:57:11 +0000 2025","0","@regar_op0sisi @prabowo Gak masalah gak ada surat juga yang jelas KAPOLRI harus diganti jika negara ini ingin aman dan bersih dari korupsi upeti.","1967226120908194264","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967226120908194264","1789653791333289984",
"1967225808155800027","Sun Sep 14 13:55:56 +0000 2025","39","Divonis 4 tahun pada Desember 2023. Juni 2025 udah bebas. 1 5 tahun aja. Insentif tinggi untuk korupsi.","1967225808155800027","","","in","","1","1","42","https://x.com/undefined/status/1967225808155800027","38597062",
"1966514308461814166","Sun Sep 14 13:55:03 +0000 2025","0","@sharpandshark pwserya liga korupsi nambah lagi...","1967225584054091878","","sharpandshark","in","","0","0","0","https://x.com/undefined/status/1967225584054091878","1297905684122464258",
"1967185976226414627","Sun Sep 14 13:52:41 +0000 2025","8","@P3gEl Waduh! Setop Rapat Tiba-Tiba Misbakhun Dicurigai Takut Purbaya Bongkar Korupsi di Kemenkeu dan DPR https://t.co/jwvLNooLOn","1967224987913470387","","P3gEl","in","","0","0","5","https://x.com/undefined/status/1967224987913470387","1243804423001763841",
"1967224897408737396","Sun Sep 14 13:52:19 +0000 2025","1","apapun yg trjadi korupsi di negri ini gk akan bisa selesai tuntas jika kapasitas para pemegang tampuk pimpinannya begitu sj. korupsi sdh mndarah daging buat bangsa kita. rt para eks &amp; legistatif hy mementingkan dri sendri&amp; partainya bukan kpntingan rkyt","1967224897408737396","","","in","","0","1","0","https://x.com/undefined/status/1967224897408737396","1275300340213051400",
"1967224701320876510","Sun Sep 14 13:51:32 +0000 2025","0","Gimana mau Periksa instansi laen... Instansi sendiri aja riweh kena korupsi... Benahinnya sulit.. Mau ngurus korupsi instansi laen??!! MUNGKIN KLO DIBENTUK PANSUS DITIAP INSTANSI BARU BISA KERJASAMA LAGI BIKIN LOBANG TIKUS BARU??!! Jadi Percuma walau bikin pansus sekalipun","1967224701320876510","","","in","","0","0","0","https://x.com/undefined/status/1967224701320876510","1849229055838859264",
"1967022935862030755","Sun Sep 14 13:51:09 +0000 2025","1","@_riverheaven Pejabat2 negara dan anggota2 DPR hanya korupsi doang kerjanya. https://t.co/9e138DCexZ","1967224602981282011","https://pbs.twimg.com/ext_tw_video_thumb/1967224337632825344/pu/img/FR6z_jqGsBah05Bf.jpg","_riverheaven","in","","0","1","0","https://x.com/undefined/status/1967224602981282011","1831597288755752960",
"1967039431774531861","Sun Sep 14 13:51:06 +0000 2025","2","@NSurfee @fuvkyoudude @artiswtic Melihat perspektifmu menarik juga sih bang sepertinya bisa jadi ada peluang korupsi baru berupa pemalsuan video cuma berdasarkan video di atas ibunya juga bilang kan data video dari masyarakat diolah kembali dalam artian tidak secara mentah dijadikan acuan buat mengajukan dana","1967224592403231193","","NSurfee","in","","0","1","0","https://x.com/undefined/status/1967224592403231193","1317380274548740097",
"1967224462706917762","Sun Sep 14 13:50:35 +0000 2025","0","Korupsi Kuota Haji Berdampak ke Biaya yang Ditanggung Jamaah | Republika Online https://t.co/xeuhDV1DJP","1967224462706917762","","","in","","0","0","0","https://x.com/undefined/status/1967224462706917762","1712461591910989824",
"1967220996580200475","Sun Sep 14 13:50:34 +0000 2025","0","Selengkapnya: https://t.co/j8K8Ps6qNN #kedaipena #kedaipenadotcom #kedaikreatif","1967224456713261244","","KedaiPenaCom","in","","0","0","0","https://x.com/undefined/status/1967224456713261244","793719410275983361",
"1967220996580200475","Sun Sep 14 13:50:14 +0000 2025","0","https://t.co/WvTeSEmjXO Pengamat politik Rocky Gerung menilai UU Perampasan Aset bisa membuka lahan korupsi baru.","1967224373263401073","","KedaiPenaCom","in","","0","0","0","https://x.com/undefined/status/1967224373263401073","793719410275983361",
"1967181739610234901","Sun Sep 14 13:28:47 +0000 2025","0","@unmagnetism Korupsi","1967218975391338509","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1967218975391338509","1122571712",
"1967114638879027552","Sun Sep 14 13:28:38 +0000 2025","1","@Mdy_Asmara1701 Lingkungan di DPR 99% pembong semua Jdi jangan heran kualitas anggota DPR saat ini semuanya pembohong penipu penjilat serta tukang korupsi yang hanya memperkaya partai dan diri sendiri","1967218935469899857","","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1967218935469899857","1776727090131501056",
"1967218739088347431","Sun Sep 14 13:27:51 +0000 2025","105","Ya Allah pengadilan apa ini.? Korupsi 3000 Triliun dihukum 14 tahun denda 500jt Uang korupsinya KE MANA DI MANA SAMAA SIAPA..?? KENAPA NGGA DISITA DAN DIMISKINKAN?? ATAU DIHUKUM MATI?? BAGAIMANA KORUPTOR BISA JERA️‼️ https://t.co/XLALZItWFB","1967218739088347431","https://pbs.twimg.com/ext_tw_video_thumb/1967218687934676992/pu/img/KRN6ScaJWLHyojOH.jpg","","in","","7","8","73","https://x.com/undefined/status/1967218739088347431","1383750727575605257",
"1966796709268439207","Sun Sep 14 13:27:47 +0000 2025","0","@MuhammadTuhasan Miris amat jadi pejabat presiden setelah jabatanya berhenti kena kasus korupsi hidup itu jika ambisi dan rakus pasti ujungnya gaak baik","1967218723837866019","","MuhammadTuhasan","in","","0","0","0","https://x.com/undefined/status/1967218723837866019","1560257420869349377",
